worker_id,city_risk_index,rainfall_last_3day_avg,flood_zone_flag,traffic_peak_index,pollution_spike_flag,parcel_demand_index,historical_income_variance,active_hours_ratio,gps_jump_distance,claim_frequency_7day,nearby_claim_cluster_score,income_loss_hours,disruption_risk_score_feature,mobility_stability_index,logistics_volatility_feature,behavioral_trust_index,rain_traffic_interaction,flood_claim_interaction,gps_claim_anomaly,high_income_loss_risk_flag,expected_income_loss_hours_next_week
WRK-00050,-0.32121528132515625,-0.4317701778673024,0,-0.33319273732772303,1,0.854362018417555,-1.4621804183453104,-2.398134197477737,5.196498152132897,1.5176090706055736,1.897899766199607,15.57,0.21065504959235434,-4.390639641256545,-0.8367272709644741,-2.308518517750883,-0.5161915210176509,-0.4624964530296868,3.944222881066336,1,12.158258735013993
WRK-00051,0.5454936389825966,0.21909742107218386,0,0.3978632067886762,0,0.11844651765601666,-1.0811789094073914,0.6096715243408616,-0.29009395935984683,-0.483629160297297,0.3261016280358885,4.34,-0.4173620152800876,0.4660449671361415,-1.3346316764195723,0.3388475006398544,0.19190990144646908,-0.4624964530296868,-0.2794925749983166,0,4.279391829391859
WRK-00052,0.8307396127547682,-1.074206849359386,0,-0.6167272772975252,1,0.9403022639713403,-1.2981797688287258,0.008533716461563711,-0.36999299587084644,-0.483629160297297,-0.5863835861429254,0.93,-0.009221674728256465,0.2516593480670291,-0.6537914147230045,0.43603625203108803,-1.0232227119986073,-0.4624964530296868,-0.2912955489474412,0,0.0
WRK-00053,-0.5529776350150462,0.11876938444809225,0,0.8435068987500424,0,0.8556135753916396,-1.2611796222914475,0.9441073470342732,-0.17283206404873946,-0.918680949624008,0.5613630678719118,5.65,-0.32583515299890337,0.5346240421637584,-0.7151870548274837,0.5850898761123416,0.24013462987612133,-0.4624964530296868,-0.292144683763925,0,5.7609701947327725
WRK-00054,0.9644486629604734,0.8646254326283151,0,0.12121361149805243,0,-1.0742872786462725,1.2001634590712777,0.04769234127060227,-0.09178340111312111,-0.048577370970585974,-0.10763139684698536,8.6,-0.3406929922026654,0.07555573185744505,0.9407292522876585,0.07668677696451462,0.6239997042366194,-0.4624964530296868,-0.20825016389532722,1,10.548985513293456
WRK-00055,1.4464869311379658,1.6883270442395564,1,0.9855871207658154,0,0.723782907454765,-1.536180711419867,1.1880549961824742,-0.28434582723675333,-0.483629160297297,-0.08197531390190466,20.58,1.677882750876429,0.7218346923762718,-1.0098291051454944,0.7066771139308555,1.7460263575118866,0.02512089862215799,-0.27864344018183285,1,24.837582709965954
WRK-00056,1.8496711440659392,1.139192636498729,0,0.9855871207658154,0,0.0813169940915172,-0.28150907568729683,0.9001861867754867,-0.19122608684263864,-0.048577370970585974,0.18039443998929822,8.93,-0.055789101496758045,0.5277021521262668,-0.8926294228834613,0.2997462489633937,1.2340006095380411,-0.4624964530296868,-0.23763022854566612,1,12.16533525364107
WRK-00057,0.5653785746542144,1.066686660451066,0,0.6044115471640289,0,-1.2436646558056743,1.2001634590712777,-0.6047750153448677,-0.344701214529235,0.38647441835612506,-0.4450330914266316,8.73,-0.17031023873614562,-0.041428016926394105,1.1078121513729597,-0.2546753477163151,0.9988170425538141,-0.4624964530296868,-0.27838869973688773,1,8.120195563541118
WRK-00058,0.08676874366148328,-0.18502503457331745,0,0.9855871207658154,0,-1.1823383640755458,1.2001634590712777,0.6959263330418523,-0.3510241598646379,-0.483629160297297,-0.7141799238316293,5.34,-0.35886329339341333,0.5472081544140203,1.0473166189455227,0.7450548043253694,-0.0007308768758594428,-0.4624964530296868,-0.28849340405304474,0,5.336932146359249
WRK-00059,-0.7957109876961731,0.13872257940694507,0,-0.33569635357469674,1,0.6069709232069017,-0.35917604995023217,-0.05285007377963188,-0.3343545767076668,-0.918680949624008,0.4679361997888821,1.23,0.3405807430624826,0.19927584213799032,-0.4205825364316331,0.236912187239044,-0.09708523949568551,-0.4624964530296868,-0.292144683763925,0,0.0
WRK-00060,-0.6565164379948489,-0.49191079365877477,0,-0.8382973151547214,0,1.2886522884247893,-0.6088437054134881,-0.44179046884238177,-0.2992909707567964,-0.918680949624008,-0.47117325140841204,0.0,-0.8976690033930493,0.00016441912230837451,0.10243006649310296,0.424893408289091,-0.6652341716313108,-0.4624964530296868,-0.292144683763925,0,0.0
WRK-00061,-1.1700963282721484,-1.5044651800918358,0,-1.9937162131332082,0,0.47221995566383096,-1.739181515394664,0.8858985804262431,-0.27284956299056634,-0.483629160297297,0.5013375153211568,3.37,-1.4262478890056802,0.5781117293600291,-1.3794869325830752,0.38174021343372155,-1.399643917253173,-0.4624964530296868,-0.27694517054886525,0,5.845703198718846
WRK-00062,-1.0261019665121578,-1.2273686979872014,0,-0.9259238837988104,0,0.9369647787071156,-0.4601764499573971,-0.36241487801324906,-0.30331466324296186,-0.048577370970585974,0.2660760754851338,1.25,-1.0885054056335797,0.03861877089950261,-0.155511031591541,-0.21438745553745986,-1.1597394676318311,-0.4624964530296868,-0.27074648638853366,0,3.4369203987070183
WRK-00063,0.3452729073925144,1.6284674593629975,0,0.9855871207658154,1,-0.6975686294469136,0.702161486758722,-0.29732689353336045,-0.3027398500306525,-0.918680949624008,-0.6522180631340759,8.85,1.0209861630494887,0.06745405211589875,0.2710432144748548,0.5451492933488211,1.6902118824256898,-0.4624964530296868,-0.292144683763925,1,10.174129930639065
WRK-00064,-0.4336680209853395,-1.2377668418389978,0,-0.7656924439924766,1,0.9753458592456992,-0.5275100499621737,0.39429908789114804,-0.1458158430702,-0.918680949624008,0.3972609524307352,2.77,-0.08492590305218767,0.2688585161185353,-0.15795126498665504,0.4334603738673536,-1.1510383316176191,-0.4624964530296868,-0.292144683763925,0,2.6635993351189224
WRK-00065,1.2215814518175994,0.4529151422801515,0,-0.25119930523932554,0,1.367083192134069,-0.40384289351775715,-0.48465328789011336,-0.08718489541464636,-0.483629160297297,-0.8908680422269964,8.4,-0.5305967595148209,-0.16675868248756673,0.3024982575180228,0.35644451101682667,0.16345298303769798,-0.4624964530296868,-0.2495181159764391,1,9.620531407312873
WRK-00066,0.5310942028065976,-0.5315361526615673,0,0.17691907299322338,0,-0.22406290758503924,-0.51217665590168,-0.9445025440935552,-0.25043184771050164,0.8215262076828361,0.24816522512724734,6.63,-0.6459218923821176,-0.2596542422020012,-0.9228696168672702,-0.8360134240844835,-0.48680651008371384,-0.4624964530296868,-0.21810012776653911,0,8.37971305830387
WRK-00067,-1.3092908779734724,-0.9255414953701856,0,-1.8735426332784577,0,1.371672234372378,-0.22050883409881114,-0.4814782642569484,-0.3665441165969903,-0.483629160297297,-0.05051030651642828,3.06,-1.262875977414529,0.02916025696200597,0.4167566223013798,0.05619552145975265,-1.0996213558647627,-0.4624964530296868,-0.2907860680575509,0,2.960315327306533
WRK-00068,0.4782962701612674,0.0024225856739353534,0,0.9855871207658154,1,-1.676286183180796,1.2001634590712777,0.2932275022353858,-0.23548670419045856,-0.048577370970585974,-0.5839632009594272,9.24,0.6488326668028735,0.2858901375441971,1.5345731522386175,0.3415680910599781,0.17404966247857,-0.4624964530296868,-0.2507069047195164,1,9.314733210700812
WRK-00069,1.5315121733200552,0.8143208988588128,1,0.9855871207658154,0,-1.1698227943347033,1.2001634590712777,1.075341657205106,-0.25962885910745126,1.6916297863362582,0.44373234795390026,14.08,1.4778486386526182,0.6539991988787366,1.0349705919195156,-0.5380508881783655,0.9310826132955817,2.4632076568813814,-0.18922954400609052,1,11.511593015948703
WRK-00070,2.7540928734060706,0.24972979079774701,1,0.8572767881083997,0,-0.29832195471403816,0.9658291976685154,-2.422476045332005,3.132343906730022,2.8227644385857067,2.522843220578837,24.9,1.3156666405907727,-3.2786373277429033,0.03501878356677856,-3.1498176914972698,0.36385110866570397,3.731012771176178,4.164607331336526,1,25.87574512504863
WRK-00071,-1.271578068941094,-0.3797794586083192,0,-0.7099869824973056,1,1.3032537864557723,-0.5678435430343418,-0.21213042604342475,-0.35964635804927814,-0.918680949624008,-1.1198364805859242,4.51,0.12575311128514186,0.14534052896496394,0.14137371568916665,0.7455178835458152,-0.5623865940565627,-0.4624964530296868,-0.292144683763925,0,3.662473378657775
WRK-00072,-0.3095585948969667,-0.8583751067058776,0,0.6482248314860733,0,-0.24200189088024693,-0.5435101133296454,-0.2269472029981963,-0.18547795471954515,-0.918680949624008,-1.2026136538615622,8.67,-0.5996439040396634,0.017427430975668144,-0.9239277536902458,0.7695401181064839,-0.6801447335088098,-0.4624964530296868,-0.292144683763925,1,9.354486876341067
WRK-00073,1.18935414228084,0.7491217265988985,0,0.13873892522687037,0,0.3287080893021705,-1.5431807391431358,-0.16344673033489016,-0.3130864878522208,-0.048577370970585974,-1.1445244094576057,10.43,-0.3626259929320288,0.13479224161570647,-1.4037417726646757,0.3678188943690459,0.5380501031161014,-0.4624964530296868,-0.2736335447645785,1,12.707708296124743
WRK-00074,0.2863037878146132,-1.1430594235131746,0,0.508648225717274,0,-1.4001092775662052,1.2001634590712777,0.9033612104086522,-0.27169993656594765,-0.918680949624008,0.014356016401323064,8.82,-0.7006579147301767,0.5851550106630593,1.262137489198053,0.7657197145377994,-0.9466986034814131,-0.4624964530296868,-0.292144683763925,1,8.745737104822899
WRK-00075,0.10939642908091092,-0.6127540870715463,0,-0.29563849362311345,0,-0.4234776521224629,0.1351592411739446,0.012237910700256746,0.0019111524933029017,-0.918680949624008,-0.7780780926759813,5.66,-0.7859136111136694,-0.005600412059092172,-0.3387043436499262,0.708818855325421,-0.6422743763270149,-0.4624964530296868,-0.292144683763925,0,4.254417151126887
WRK-00076,0.5928060721323071,0.7165221404689416,0,0.2501498482172116,1,0.2978363506080925,-1.1058456737655769,0.813931378074496,-0.34125233525537896,-0.918680949624008,0.36676409911865804,8.16,0.6233299254855934,0.5934090564524069,-1.172435828672246,0.6050601674941016,0.5549343224814016,-0.4624964530296868,-0.292144683763925,1,8.033022839987925
WRK-00077,0.0847116813506265,-0.15326854118810065,0,0.9855871207658154,0,0.7095985950818104,-1.7881817094575456,-0.8090348690785021,0.04099845093033867,-0.048577370970585974,-1.2737729782564087,5.33,-0.35159517291711434,-0.4017032596855452,-1.1746521874439548,0.16701616740288283,0.028879619296630226,-0.4624964530296868,-0.16902013537377647,0,6.586875403506413
